day,tf,side,entry_ts,exit_ts,entry,exit,stop,target,babies,mother_rng,mother_ts,mother_high,mother_low,baby_ts_first,baby_ts_last,gross_pts,net_pts,reason,win
2025-11-25,5m,SHORT,2025-11-25 12:20:00,2025-11-25 13:10:00,25957.8,26005.1,26005.1,25925.7,3,32.1,2025-11-25 12:00:00,26005.1,25973.0,2025-11-25 12:05:00,2025-11-25 12:15:00,-47.3,-67.3,STOP,0
2025-11-25,5m,LONG,2025-11-25 14:10:00,2025-11-25 14:25:00,26023.2,25992.1,25992.1,26053.1,1,29.9,2025-11-25 14:00:00,26022.0,25992.1,2025-11-25 14:05:00,2025-11-25 14:05:00,-31.1,-51.1,STOP,0
2025-11-25,5m,SHORT,2025-11-25 14:55:00,2025-11-25 15:05:00,25911.1,25878.9,25968.0,25878.9,2,32.2,2025-11-25 14:40:00,25968.0,25935.8,2025-11-25 14:45:00,2025-11-25 14:50:00,32.2,12.2,TARGET,1
2025-11-26,5m,LONG,2025-11-26 09:45:00,2025-11-26 09:50:00,26238.1,26273.9,26173.2,26273.9,1,35.8,2025-11-26 09:35:00,26209.0,26173.2,2025-11-26 09:40:00,2025-11-26 09:40:00,35.8,15.8,TARGET,1
2025-11-26,5m,LONG,2025-11-26 12:00:00,2025-11-26 12:45:00,26328.1,26349.7,26294.4,26349.7,1,21.6,2025-11-26 11:50:00,26316.0,26294.4,2025-11-26 11:55:00,2025-11-26 11:55:00,21.6,1.6,TARGET,1
2025-11-26,5m,LONG,2025-11-26 15:30:00,2025-11-26 15:30:00,26390.0,26390.0,26370.3,26409.3,2,19.3,2025-11-26 15:15:00,26389.6,26370.3,2025-11-26 15:20:00,2025-11-26 15:25:00,0.0,-20.0,EOD,0
2025-11-27,5m,SHORT,2025-11-27 09:40:00,2025-11-27 10:00:00,26416.2,26466.9,26466.9,26389.3,1,26.9,2025-11-27 09:30:00,26466.9,26440.0,2025-11-27 09:35:00,2025-11-27 09:35:00,-50.7,-70.7,STOP,0
2025-11-27,5m,LONG,2025-11-27 09:55:00,2025-11-27 10:50:00,26448.0,26483.4,26404.8,26483.4,1,35.4,2025-11-27 09:45:00,26440.2,26404.8,2025-11-27 09:50:00,2025-11-27 09:50:00,35.4,15.4,TARGET,1
2025-11-27,5m,SHORT,2025-11-27 14:50:00,2025-11-27 15:05:00,26355.4,26398.0,26398.0,26319.4,3,36.0,2025-11-27 14:30:00,26398.0,26362.0,2025-11-27 14:35:00,2025-11-27 14:45:00,-42.6,-62.6,STOP,0
2025-11-27,5m,LONG,2025-11-27 15:20:00,2025-11-27 15:30:00,26399.9,26393.3,26359.1,26439.8,2,39.9,2025-11-27 15:05:00,26399.0,26359.1,2025-11-27 15:10:00,2025-11-27 15:15:00,-6.6,-26.6,EOD,0
2025-11-28,5m,LONG,2025-11-28 09:55:00,2025-11-28 12:50:00,26434.3,26383.9,26383.9,26477.0,2,42.7,2025-11-28 09:40:00,26426.6,26383.9,2025-11-28 09:45:00,2025-11-28 09:50:00,-50.4,-70.4,STOP,0
2025-11-28,5m,SHORT,2025-11-28 12:50:00,2025-11-28 15:30:00,26382.0,26396.0,26421.4,26358.6,2,23.4,2025-11-28 12:35:00,26421.4,26398.0,2025-11-28 12:40:00,2025-11-28 12:45:00,-14.0,-34.0,EOD,0
2025-11-28,5m,SHORT,2025-11-28 13:20:00,2025-11-28 13:30:00,26380.9,26407.4,26407.4,26358.6,3,22.3,2025-11-28 13:00:00,26407.4,26385.1,2025-11-28 13:05:00,2025-11-28 13:15:00,-26.5,-46.5,STOP,0
2025-11-28,5m,SHORT,2025-11-28 14:45:00,2025-11-28 15:30:00,26380.0,26396.0,26402.4,26358.6,1,21.4,2025-11-28 14:35:00,26402.4,26381.0,2025-11-28 14:40:00,2025-11-28 14:40:00,-16.0,-36.0,EOD,0
2025-12-02,5m,SHORT,2025-12-02 09:45:00,2025-12-02 10:20:00,26257.0,26214.0,26315.0,26214.0,4,43.0,2025-12-02 09:20:00,26315.0,26272.0,2025-12-02 09:25:00,2025-12-02 09:40:00,43.0,23.0,TARGET,1
2025-12-02,5m,SHORT,2025-12-02 12:45:00,2025-12-02 13:00:00,26231.5,26207.5,26259.0,26207.5,1,24.0,2025-12-02 12:35:00,26259.0,26235.0,2025-12-02 12:40:00,2025-12-02 12:40:00,24.0,4.0,TARGET,1
2025-12-02,5m,LONG,2025-12-02 15:10:00,2025-12-02 15:30:00,26212.0,26228.9,26181.5,26240.1,5,28.1,2025-12-02 14:40:00,26209.6,26181.5,2025-12-02 14:45:00,2025-12-02 15:05:00,16.9,-3.1,EOD,0
2025-12-03,5m,SHORT,2025-12-03 12:35:00,2025-12-03 13:50:00,26083.0,26064.1,26118.9,26064.1,2,18.9,2025-12-03 12:20:00,26118.9,26100.0,2025-12-03 12:25:00,2025-12-03 12:30:00,18.9,-1.1,TARGET,0
2025-12-04,5m,SHORT,2025-12-04 11:40:00,2025-12-04 11:45:00,26181.0,26158.2,26214.9,26158.2,1,22.8,2025-12-04 11:30:00,26214.9,26192.1,2025-12-04 11:35:00,2025-12-04 11:35:00,22.8,2.8,TARGET,1
2025-12-04,5m,SHORT,2025-12-04 13:35:00,2025-12-04 13:45:00,26123.8,26094.7,26165.4,26094.7,1,29.1,2025-12-04 13:25:00,26165.4,26136.3,2025-12-04 13:30:00,2025-12-04 13:30:00,29.1,9.1,TARGET,1
2025-12-05,5m,LONG,2025-12-05 10:20:00,2025-12-05 10:30:00,26282.0,26225.0,26225.0,26323.0,1,41.0,2025-12-05 10:10:00,26266.0,26225.0,2025-12-05 10:15:00,2025-12-05 10:15:00,-57.0,-77.0,STOP,0
2025-12-05,5m,LONG,2025-12-05 10:50:00,2025-12-05 15:30:00,26264.7,26335.0,26158.0,26370.2,3,105.5,2025-12-05 10:30:00,26263.5,26158.0,2025-12-05 10:35:00,2025-12-05 10:45:00,70.3,50.3,EOD,1
2025-12-05,5m,LONG,2025-12-05 13:35:00,2025-12-05 13:55:00,26360.5,26340.2,26340.2,26379.3,2,18.8,2025-12-05 13:20:00,26359.0,26340.2,2025-12-05 13:25:00,2025-12-05 13:30:00,-20.3,-40.3,STOP,0
2025-12-05,5m,SHORT,2025-12-05 14:45:00,2025-12-05 15:00:00,26295.0,26321.0,26321.0,26275.0,1,20.0,2025-12-05 14:35:00,26321.0,26301.0,2025-12-05 14:40:00,2025-12-05 14:40:00,-26.0,-46.0,STOP,0
2025-12-08,5m,LONG,2025-12-08 10:15:00,2025-12-08 11:00:00,26259.0,26223.2,26223.2,26283.2,1,24.2,2025-12-08 10:05:00,26247.4,26223.2,2025-12-08 10:10:00,2025-12-08 10:10:00,-35.8,-55.8,STOP,0
2025-12-08,5m,SHORT,2025-12-08 12:30:00,2025-12-08 13:20:00,26162.8,26142.3,26203.0,26142.3,2,20.5,2025-12-08 12:15:00,26203.0,26182.5,2025-12-08 12:20:00,2025-12-08 12:25:00,20.5,0.5,TARGET,1
2025-12-09,5m,SHORT,2025-12-09 10:35:00,2025-12-09 11:10:00,25922.3,25979.0,25979.0,25873.0,2,49.3,2025-12-09 10:20:00,25979.0,25929.7,2025-12-09 10:25:00,2025-12-09 10:30:00,-56.7,-76.7,STOP,0
2025-12-09,5m,LONG,2025-12-09 11:10:00,2025-12-09 12:10:00,25970.0,26011.8,25925.1,26011.8,1,41.8,2025-12-09 11:00:00,25966.9,25925.1,2025-12-09 11:05:00,2025-12-09 11:05:00,41.8,21.8,TARGET,1
2025-12-09,5m,SHORT,2025-12-09 11:45:00,2025-12-09 12:10:00,25955.8,26006.8,26006.8,25919.9,5,35.9,2025-12-09 11:15:00,26006.8,25970.9,2025-12-09 11:20:00,2025-12-09 11:40:00,-51.0,-71.0,STOP,0
2025-12-09,5m,SHORT,2025-12-09 13:00:00,2025-12-09 13:35:00,25981.2,26020.0,26020.0,25947.3,3,33.9,2025-12-09 12:40:00,26020.0,25986.1,2025-12-09 12:45:00,2025-12-09 12:55:00,-38.8,-58.8,STOP,0
2025-12-09,5m,SHORT,2025-12-09 14:20:00,2025-12-09 14:35:00,25975.0,25942.9,26023.1,25942.9,2,32.1,2025-12-09 14:05:00,26023.1,25991.0,2025-12-09 14:10:00,2025-12-09 14:15:00,32.1,12.1,TARGET,1
2025-12-10,5m,LONG,2025-12-10 09:30:00,2025-12-10 10:30:00,25999.5,26059.5,25935.0,26059.5,1,60.0,2025-12-10 09:20:00,25995.0,25935.0,2025-12-10 09:25:00,2025-12-10 09:25:00,60.0,40.0,TARGET,1
2025-12-10,5m,SHORT,2025-12-10 10:40:00,2025-12-10 10:50:00,26021.0,25991.0,26061.0,25991.0,1,30.0,2025-12-10 10:30:00,26061.0,26031.0,2025-12-10 10:35:00,2025-12-10 10:35:00,30.0,10.0,TARGET,1
2025-12-10,5m,LONG,2025-12-10 11:10:00,2025-12-10 12:05:00,25973.0,25922.5,25922.5,26021.9,1,48.9,2025-12-10 11:00:00,25971.4,25922.5,2025-12-10 11:05:00,2025-12-10 11:05:00,-50.5,-70.5,STOP,0
2025-12-11,5m,LONG,2025-12-11 10:35:00,2025-12-11 12:30:00,25951.0,26024.0,25876.0,26024.0,3,73.0,2025-12-11 10:15:00,25949.0,25876.0,2025-12-11 10:20:00,2025-12-11 10:30:00,73.0,53.0,TARGET,1
2025-12-11,5m,LONG,2025-12-11 11:15:00,2025-12-11 12:05:00,25929.9,25976.8,25882.0,25976.8,1,46.9,2025-12-11 11:05:00,25928.9,25882.0,2025-12-11 11:10:00,2025-12-11 11:10:00,46.9,26.9,TARGET,1
2025-12-11,5m,SHORT,2025-12-11 12:40:00,2025-12-11 13:15:00,25999.1,25960.7,26038.4,25960.7,1,38.4,2025-12-11 12:30:00,26038.4,26000.0,2025-12-11 12:35:00,2025-12-11 12:35:00,38.4,18.4,TARGET,1
2025-12-12,5m,LONG,2025-12-12 11:55:00,2025-12-12 15:30:00,26130.0,26148.0,26092.0,26163.0,5,33.0,2025-12-12 11:25:00,26125.0,26092.0,2025-12-12 11:30:00,2025-12-12 11:50:00,18.0,-2.0,EOD,0
2025-12-12,5m,LONG,2025-12-12 12:25:00,2025-12-12 14:05:00,26124.7,26150.2,26093.0,26150.2,1,25.5,2025-12-12 12:15:00,26118.5,26093.0,2025-12-12 12:20:00,2025-12-12 12:20:00,25.5,5.5,TARGET,1
2025-12-15,5m,SHORT,2025-12-15 13:30:00,2025-12-15 14:15:00,26104.6,26086.7,26125.9,26086.7,1,17.9,2025-12-15 13:20:00,26125.9,26108.0,2025-12-15 13:25:00,2025-12-15 13:25:00,17.9,-2.1,TARGET,0
2025-12-15,5m,SHORT,2025-12-15 15:30:00,2025-12-15 15:30:00,26103.3,26103.3,26120.0,26086.9,4,16.4,2025-12-15 15:05:00,26120.0,26103.6,2025-12-15 15:10:00,2025-12-15 15:25:00,-0.0,-20.0,EOD,0
2025-12-16,5m,LONG,2025-12-16 10:30:00,2025-12-16 11:35:00,25999.0,25970.0,25970.0,26025.5,1,26.5,2025-12-16 10:20:00,25996.5,25970.0,2025-12-16 10:25:00,2025-12-16 10:25:00,-29.0,-49.0,STOP,0
2025-12-16,5m,LONG,2025-12-16 13:35:00,2025-12-16 13:45:00,25976.1,25993.4,25955.3,25993.4,5,17.3,2025-12-16 13:05:00,25972.6,25955.3,2025-12-16 13:10:00,2025-12-16 13:30:00,17.3,-2.7,TARGET,0
2025-12-17,5m,LONG,2025-12-17 09:35:00,2025-12-17 09:45:00,26004.0,25962.0,25962.0,26041.0,1,37.0,2025-12-17 09:25:00,25999.0,25962.0,2025-12-17 09:30:00,2025-12-17 09:30:00,-42.0,-62.0,STOP,0
2025-12-17,5m,LONG,2025-12-17 14:50:00,2025-12-17 15:30:00,25884.9,25906.1,25860.0,25906.1,1,21.2,2025-12-17 14:40:00,25881.2,25860.0,2025-12-17 14:45:00,2025-12-17 14:45:00,21.2,1.2,TARGET,1
2025-12-17,5m,LONG,2025-12-17 15:30:00,2025-12-17 15:30:00,25910.0,25910.0,25878.9,25936.7,5,26.7,2025-12-17 15:00:00,25905.6,25878.9,2025-12-17 15:05:00,2025-12-17 15:25:00,0.0,-20.0,EOD,0
2025-12-19,5m,SHORT,2025-12-19 11:45:00,2025-12-19 12:35:00,25961.4,26006.0,26006.0,25935.4,2,26.0,2025-12-19 11:30:00,26006.0,25980.0,2025-12-19 11:35:00,2025-12-19 11:40:00,-44.6,-64.6,STOP,0
2025-12-19,5m,SHORT,2025-12-19 12:20:00,2025-12-19 12:35:00,25980.0,26004.0,26004.0,25962.1,1,17.9,2025-12-19 12:10:00,26004.0,25986.1,2025-12-19 12:15:00,2025-12-19 12:15:00,-24.0,-44.0,STOP,0
2025-12-19,5m,LONG,2025-12-19 14:20:00,2025-12-19 14:25:00,26026.2,26043.6,26008.6,26043.6,2,17.4,2025-12-19 14:05:00,26026.0,26008.6,2025-12-19 14:10:00,2025-12-19 14:15:00,17.4,-2.6,TARGET,0
2025-12-22,5m,LONG,2025-12-22 10:00:00,2025-12-22 15:30:00,26192.9,26201.4,26167.0,26212.4,2,19.5,2025-12-22 09:45:00,26186.5,26167.0,2025-12-22 09:50:00,2025-12-22 09:55:00,8.5,-11.5,EOD,0
2025-12-22,5m,LONG,2025-12-22 10:50:00,2025-12-22 12:45:00,26191.6,26175.0,26175.0,26206.1,1,14.5,2025-12-22 10:40:00,26189.5,26175.0,2025-12-22 10:45:00,2025-12-22 10:45:00,-16.6,-36.6,STOP,0
2025-12-22,5m,SHORT,2025-12-22 14:10:00,2025-12-22 14:25:00,26181.8,26193.5,26193.5,26171.6,5,10.2,2025-12-22 13:40:00,26193.5,26183.3,2025-12-22 13:45:00,2025-12-22 14:05:00,-11.7,-31.7,STOP,0
2025-12-23,5m,SHORT,2025-12-23 14:45:00,2025-12-23 15:30:00,26211.6,26202.1,26249.0,26192.7,1,18.9,2025-12-23 14:35:00,26249.0,26230.1,2025-12-23 14:40:00,2025-12-23 14:40:00,9.5,-10.5,EOD,0
2025-12-23,5m,LONG,2025-12-23 15:00:00,2025-12-23 15:05:00,26227.2,26210.0,26210.0,26241.9,1,14.7,2025-12-23 14:50:00,26224.7,26210.0,2025-12-23 14:55:00,2025-12-23 14:55:00,-17.2,-37.2,STOP,0
2025-12-24,5m,LONG,2025-12-24 10:15:00,2025-12-24 10:50:00,26269.2,26232.7,26232.7,26291.5,3,22.3,2025-12-24 09:55:00,26255.0,26232.7,2025-12-24 10:00:00,2025-12-24 10:10:00,-36.5,-56.5,STOP,0
2025-12-26,5m,SHORT,2025-12-26 09:35:00,2025-12-26 09:45:00,26115.3,26091.3,26149.0,26091.3,1,24.0,2025-12-26 09:25:00,26149.0,26125.0,2025-12-26 09:30:00,2025-12-26 09:30:00,24.0,4.0,TARGET,1
2025-12-26,5m,SHORT,2025-12-26 12:35:00,2025-12-26 14:25:00,26058.0,26043.1,26085.9,26043.1,1,14.9,2025-12-26 12:25:00,26085.9,26071.0,2025-12-26 12:30:00,2025-12-26 12:30:00,14.9,-5.1,TARGET,0
2025-12-26,5m,SHORT,2025-12-26 14:20:00,2025-12-26 15:30:00,26050.0,26058.0,26066.8,26033.7,1,16.3,2025-12-26 14:10:00,26066.8,26050.5,2025-12-26 14:15:00,2025-12-26 14:15:00,-8.0,-28.0,EOD,0
2025-12-26,5m,LONG,2025-12-26 15:00:00,2025-12-26 15:30:00,26059.1,26058.0,26044.7,26071.3,4,12.2,2025-12-26 14:35:00,26056.9,26044.7,2025-12-26 14:40:00,2025-12-26 14:55:00,-1.1,-21.1,EOD,0
2025-12-29,5m,SHORT,2025-12-29 12:05:00,2025-12-29 12:45:00,25990.2,25973.3,26007.8,25973.3,2,16.9,2025-12-29 11:50:00,26007.8,25990.9,2025-12-29 11:55:00,2025-12-29 12:00:00,16.9,-3.1,TARGET,0
2025-12-29,5m,SHORT,2025-12-29 12:45:00,2025-12-29 13:20:00,25974.3,25959.0,25990.3,25959.0,1,15.3,2025-12-29 12:35:00,25990.3,25975.0,2025-12-29 12:40:00,2025-12-29 12:40:00,15.3,-4.7,TARGET,0
2025-12-29,5m,SHORT,2025-12-29 13:15:00,2025-12-29 13:20:00,25972.4,25960.2,25989.2,25960.2,1,12.2,2025-12-29 13:05:00,25989.2,25977.0,2025-12-29 13:10:00,2025-12-29 13:10:00,12.2,-7.8,TARGET,0
2025-12-30,5m,LONG,2025-12-30 11:45:00,2025-12-30 12:00:00,25924.7,25897.4,25897.4,25950.3,1,25.6,2025-12-30 11:35:00,25923.0,25897.4,2025-12-30 11:40:00,2025-12-30 11:40:00,-27.3,-47.3,STOP,0
2025-12-30,5m,SHORT,2025-12-30 15:00:00,2025-12-30 15:30:00,25935.0,25937.4,25960.9,25915.7,1,19.3,2025-12-30 14:50:00,25960.9,25941.6,2025-12-30 14:55:00,2025-12-30 14:55:00,-2.4,-22.4,EOD,0
2025-12-31,5m,LONG,2025-12-31 10:15:00,2025-12-31 10:45:00,26170.0,26207.0,26130.2,26207.0,5,37.0,2025-12-31 09:45:00,26167.2,26130.2,2025-12-31 09:50:00,2025-12-31 10:10:00,37.0,17.0,TARGET,1
2026-01-01,5m,SHORT,2026-01-01 10:15:00,2026-01-01 15:30:00,26285.7,26291.0,26325.8,26250.4,2,35.3,2026-01-01 10:00:00,26325.8,26290.5,2026-01-01 10:05:00,2026-01-01 10:10:00,-5.3,-25.3,EOD,0
2026-01-01,5m,SHORT,2026-01-01 11:45:00,2026-01-01 15:30:00,26288.0,26291.0,26319.0,26266.0,1,22.0,2026-01-01 11:35:00,26319.0,26297.0,2026-01-01 11:40:00,2026-01-01 11:40:00,-3.0,-23.0,EOD,0
2026-01-01,5m,LONG,2026-01-01 14:05:00,2026-01-01 15:30:00,26303.5,26291.0,26278.0,26325.0,7,21.5,2026-01-01 13:25:00,26299.5,26278.0,2026-01-01 13:30:00,2026-01-01 14:00:00,-12.5,-32.5,EOD,0
2026-01-02,5m,LONG,2026-01-02 09:25:00,2026-01-02 09:30:00,26331.2,26348.5,26312.5,26348.5,1,17.3,2026-01-02 09:15:00,26329.8,26312.5,2026-01-02 09:20:00,2026-01-02 09:20:00,17.3,-2.7,TARGET,0
2026-01-05,5m,SHORT,2026-01-05 15:05:00,2026-01-05 15:15:00,26345.2,26321.9,26369.0,26321.9,1,23.3,2026-01-05 14:55:00,26369.0,26345.7,2026-01-05 15:00:00,2026-01-05 15:00:00,23.3,3.3,TARGET,1
2026-01-06,5m,SHORT,2026-01-06 10:20:00,2026-01-06 11:00:00,26360.0,26322.5,26398.8,26322.5,3,37.5,2026-01-06 10:00:00,26398.8,26361.3,2026-01-06 10:05:00,2026-01-06 10:15:00,37.5,17.5,TARGET,1
2026-01-06,5m,SHORT,2026-01-06 12:25:00,2026-01-06 13:05:00,26288.0,26314.7,26314.7,26264.8,3,23.2,2026-01-06 12:05:00,26314.7,26291.5,2026-01-06 12:10:00,2026-01-06 12:20:00,-26.7,-46.7,STOP,0
2026-01-06,5m,LONG,2026-01-06 14:50:00,2026-01-06 15:30:00,26291.5,26281.9,26262.4,26314.1,1,22.6,2026-01-06 14:40:00,26285.0,26262.4,2026-01-06 14:45:00,2026-01-06 14:45:00,-9.6,-29.6,EOD,0
2026-01-07,5m,LONG,2026-01-07 10:55:00,2026-01-07 11:55:00,26276.7,26240.0,26240.0,26306.7,4,30.0,2026-01-07 10:30:00,26270.0,26240.0,2026-01-07 10:35:00,2026-01-07 10:50:00,-36.7,-56.7,STOP,0
2026-01-08,5m,SHORT,2026-01-08 11:50:00,2026-01-08 12:00:00,26062.0,26042.9,26092.4,26042.9,1,19.1,2026-01-08 11:40:00,26092.4,26073.3,2026-01-08 11:45:00,2026-01-08 11:45:00,19.1,-0.9,TARGET,0
2026-01-12,5m,LONG,2026-01-12 12:45:00,2026-01-12 13:05:00,25825.0,25766.7,25766.7,25868.2,1,43.2,2026-01-12 12:35:00,25809.9,25766.7,2026-01-12 12:40:00,2026-01-12 12:40:00,-58.3,-78.3,STOP,0
2026-01-12,5m,SHORT,2026-01-12 14:35:00,2026-01-12 14:55:00,25810.0,25869.0,25869.0,25772.0,1,38.0,2026-01-12 14:25:00,25869.0,25831.0,2026-01-12 14:30:00,2026-01-12 14:30:00,-59.0,-79.0,STOP,0
2026-01-13,5m,SHORT,2026-01-13 12:45:00,2026-01-13 12:55:00,25758.4,25718.2,25800.8,25718.2,5,40.2,2026-01-13 12:15:00,25800.8,25760.6,2026-01-13 12:20:00,2026-01-13 12:40:00,40.2,20.2,TARGET,1
2026-01-14,5m,SHORT,2026-01-14 13:20:00,2026-01-14 13:25:00,25786.1,25765.3,25818.9,25765.3,1,20.8,2026-01-14 13:10:00,25818.9,25798.1,2026-01-14 13:15:00,2026-01-14 13:15:00,20.8,0.8,TARGET,1
2026-01-14,5m,LONG,2026-01-14 14:40:00,2026-01-14 14:50:00,25717.8,25751.2,25670.0,25751.2,2,33.4,2026-01-14 14:25:00,25703.4,25670.0,2026-01-14 14:30:00,2026-01-14 14:35:00,33.4,13.4,TARGET,1
2026-01-16,5m,SHORT,2026-01-16 11:00:00,2026-01-16 11:25:00,25913.0,25871.7,25955.0,25871.7,2,41.3,2026-01-16 10:45:00,25955.0,25913.7,2026-01-16 10:50:00,2026-01-16 10:55:00,41.3,21.3,TARGET,1
2026-01-16,5m,LONG,2026-01-16 12:10:00,2026-01-16 12:30:00,25898.6,25837.0,25837.0,25933.6,1,35.0,2026-01-16 12:00:00,25872.0,25837.0,2026-01-16 12:05:00,2026-01-16 12:05:00,-61.6,-81.6,STOP,0
2026-01-16,5m,SHORT,2026-01-16 13:05:00,2026-01-16 13:25:00,25793.0,25757.1,25838.0,25757.1,1,35.9,2026-01-16 12:55:00,25838.0,25802.1,2026-01-16 13:00:00,2026-01-16 13:00:00,35.9,15.9,TARGET,1
2026-01-19,5m,LONG,2026-01-19 10:20:00,2026-01-19 10:30:00,25585.0,25542.8,25542.8,25613.2,1,28.2,2026-01-19 10:10:00,25571.0,25542.8,2026-01-19 10:15:00,2026-01-19 10:15:00,-42.2,-62.2,STOP,0
2026-01-19,5m,LONG,2026-01-19 13:35:00,2026-01-19 13:50:00,25590.7,25614.1,25561.3,25614.1,2,23.4,2026-01-19 13:20:00,25584.7,25561.3,2026-01-19 13:25:00,2026-01-19 13:30:00,23.4,3.4,TARGET,1
2026-01-19,5m,SHORT,2026-01-19 14:15:00,2026-01-19 15:20:00,25636.9,25599.9,25679.0,25599.9,1,37.0,2026-01-19 14:05:00,25679.0,25642.0,2026-01-19 14:10:00,2026-01-19 14:10:00,37.0,17.0,TARGET,1
2026-01-20,5m,LONG,2026-01-20 10:10:00,2026-01-20 12:10:00,25518.1,25467.3,25467.3,25554.8,2,36.7,2026-01-20 09:55:00,25504.0,25467.3,2026-01-20 10:00:00,2026-01-20 10:05:00,-50.8,-70.8,STOP,0
2026-01-20,5m,SHORT,2026-01-20 10:55:00,2026-01-20 12:45:00,25487.9,25449.0,25540.0,25449.0,2,38.9,2026-01-20 10:40:00,25540.0,25501.1,2026-01-20 10:45:00,2026-01-20 10:50:00,38.9,18.9,TARGET,1
2026-01-20,5m,SHORT,2026-01-20 14:40:00,2026-01-20 14:55:00,25385.2,25360.1,25425.0,25360.1,1,25.1,2026-01-20 14:30:00,25425.0,25399.9,2026-01-20 14:35:00,2026-01-20 14:35:00,25.1,5.1,TARGET,1
2026-01-20,5m,SHORT,2026-01-20 14:55:00,2026-01-20 15:00:00,25361.0,25336.8,25389.2,25336.8,1,24.2,2026-01-20 14:45:00,25389.2,25365.0,2026-01-20 14:50:00,2026-01-20 14:50:00,24.2,4.2,TARGET,1
2026-01-21,5m,LONG,2026-01-21 15:05:00,2026-01-21 15:25:00,25199.8,25152.0,25152.0,25246.1,5,46.3,2026-01-21 14:35:00,25198.3,25152.0,2026-01-21 14:40:00,2026-01-21 15:00:00,-47.8,-67.8,STOP,0
2026-01-22,5m,SHORT,2026-01-22 10:30:00,2026-01-22 11:00:00,25303.0,25231.6,25427.6,25231.6,1,71.4,2026-01-22 10:20:00,25427.6,25356.2,2026-01-22 10:25:00,2026-01-22 10:25:00,71.4,51.4,TARGET,1
2026-01-22,5m,LONG,2026-01-22 13:35:00,2026-01-22 14:35:00,25261.6,25301.6,25200.0,25301.6,2,40.0,2026-01-22 13:20:00,25240.0,25200.0,2026-01-22 13:25:00,2026-01-22 13:30:00,40.0,20.0,TARGET,1
2026-01-23,5m,LONG,2026-01-23 14:15:00,2026-01-23 15:10:00,25121.9,25066.1,25066.1,25169.7,5,47.8,2026-01-23 13:45:00,25113.9,25066.1,2026-01-23 13:50:00,2026-01-23 14:10:00,-55.8,-75.8,STOP,0
2026-01-27,5m,SHORT,2026-01-27 10:30:00,2026-01-27 10:45:00,25140.5,25080.6,25205.0,25080.6,1,59.9,2026-01-27 10:20:00,25205.0,25145.1,2026-01-27 10:25:00,2026-01-27 10:25:00,59.9,39.9,TARGET,1
2026-01-27,5m,SHORT,2026-01-27 11:55:00,2026-01-27 15:30:00,25091.9,25173.9,25188.0,24995.9,1,96.0,2026-01-27 11:45:00,25188.0,25092.0,2026-01-27 11:50:00,2026-01-27 11:50:00,-82.0,-102.0,EOD,0
2026-01-27,5m,SHORT,2026-01-27 13:40:00,2026-01-27 14:10:00,25053.9,25002.7,25153.6,25002.7,1,51.2,2026-01-27 13:30:00,25153.6,25102.4,2026-01-27 13:35:00,2026-01-27 13:35:00,51.2,31.2,TARGET,1
2026-01-28,5m,SHORT,2026-01-28 10:10:00,2026-01-28 11:05:00,25375.4,25442.0,25442.0,25326.9,1,48.5,2026-01-28 10:00:00,25442.0,25393.5,2026-01-28 10:05:00,2026-01-28 10:05:00,-66.6,-86.6,STOP,0
2026-01-28,5m,SHORT,2026-01-28 12:20:00,2026-01-28 12:30:00,25429.0,25394.0,25470.0,25394.0,1,35.0,2026-01-28 12:10:00,25470.0,25435.0,2026-01-28 12:15:00,2026-01-28 12:15:00,35.0,15.0,TARGET,1
2026-01-28,5m,SHORT,2026-01-28 13:45:00,2026-01-28 14:50:00,25322.5,25393.1,25393.1,25257.9,3,64.6,2026-01-28 13:25:00,25393.1,25328.5,2026-01-28 13:30:00,2026-01-28 13:40:00,-70.6,-90.6,STOP,0
2026-01-28,5m,LONG,2026-01-28 14:45:00,2026-01-28 14:55:00,25375.0,25417.0,25330.0,25417.0,2,42.0,2026-01-28 14:30:00,25372.0,25330.0,2026-01-28 14:35:00,2026-01-28 14:40:00,42.0,22.0,TARGET,1
2026-01-29,5m,SHORT,2026-01-29 09:40:00,2026-01-29 09:55:00,25349.7,25299.9,25410.0,25299.9,1,49.8,2026-01-29 09:30:00,25410.0,25360.2,2026-01-29 09:35:00,2026-01-29 09:35:00,49.8,29.8,TARGET,1
2026-01-30,5m,LONG,2026-01-30 11:55:00,2026-01-30 12:05:00,25377.0,25340.0,25340.0,25412.0,2,35.0,2026-01-30 11:40:00,25375.0,25340.0,2026-01-30 11:45:00,2026-01-30 11:50:00,-37.0,-57.0,STOP,0
2026-01-30,5m,LONG,2026-01-30 13:55:00,2026-01-30 14:10:00,25423.3,25464.8,25357.0,25464.8,1,41.5,2026-01-30 13:45:00,25398.5,25357.0,2026-01-30 13:50:00,2026-01-30 13:50:00,41.5,21.5,TARGET,1
2026-02-02,5m,LONG,2026-02-02 13:00:00,2026-02-02 13:25:00,25030.8,24939.8,24939.8,25076.0,1,45.2,2026-02-02 12:50:00,24985.0,24939.8,2026-02-02 12:55:00,2026-02-02 12:55:00,-91.0,-111.0,STOP,0
2026-02-02,5m,SHORT,2026-02-02 14:10:00,2026-02-02 14:25:00,24995.1,25049.1,25049.1,24949.4,1,45.7,2026-02-02 14:00:00,25049.1,25003.4,2026-02-02 14:05:00,2026-02-02 14:05:00,-54.0,-74.0,STOP,0
